date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,id
03/01/2018 14:45,66.74,26.42,0.0,0.03,92.98,100.0,53100.0,Weekday,Wednesday,,8925
03/01/2018 15:00,,16.42,0.0,,95.93,100.0,,Weekday,Wednesday,Medium_Load,2191
03/01/2018 15:15,57.46,18.25,0.0,0.03,,100.0,54900.0,Weekday,Wednesday,Medium_Load,8606
03/01/2018 15:30,71.28,28.08,0.0,0.03,93.04,100.0,55800.0,Weekday,Wednesday,Medium_Load,5488
03/01/2018 15:45,73.15,28.62,0.0,0.03,93.13,,56700.0,Weekday,Wednesday,Medium_Load,5363
03/01/2018 16:00,68.98,25.81,0.0,0.03,200.0,,57600.0,Weekday,Wednesday,Medium_Load,7585
03/01/2018 16:15,85.0,27.79,0.0,0.04,95.05,100.0,58500.0,,Wednesday,Medium_Load,3513
03/01/2018 16:30,,41.9,0.0,0.05,94.1,100.0,59400.0,Weekday,Wednesday,Medium_Load,3385
03/01/2018 16:45,118.62,39.06,0.0,0.05,200.0,100.0,60300.0,Weekday,Wednesday,Medium_Load,5790
03/01/2018 17:00,105.05,35.64,0.0,0.05,94.7,100.0,,Weekday,Wednesday,Medium_Load,3920
03/01/2018 17:15,140.51,52.96,0.0,0.06,93.57,100.0,62100.0,Weekday,Wednesday,Maximum_Load,1170
03/01/2018 17:30,,41.15,0.0,0.05,200.0,100.0,63000.0,Weekday,Wednesday,Maximum_Load,753
03/01/2018 17:45,125.96,39.2,0.0,0.06,95.48,,63900.0,Weekday,Wednesday,Maximum_Load,9219
03/01/2018 18:00,73.62,13.25,1.69,0.03,98.42,99.97,64800.0,Weekday,Wednesday,Maximum_Load,5367
03/01/2018 18:15,36.22,12.74,0.54,0.02,94.33,,65700.0,Weekday,Wednesday,Maximum_Load,1062
03/01/2018 18:30,39.82,18.43,0.0,0.02,200.0,100.0,66600.0,Weekday,Wednesday,Maximum_Load,7434
03/01/2018 18:45,,4.18,1.94,0.02,99.37,99.86,67500.0,Weekday,Wednesday,Maximum_Load,5017
03/01/2018 19:00,42.98,,0.18,0.02,99.2,,68400.0,Weekday,Wednesday,Maximum_Load,2557
03/01/2018 19:15,37.94,0.86,,0.02,99.97,99.91,69300.0,Weekday,Wednesday,Maximum_Load,1485
03/01/2018 19:30,-1571.8,3.74,0.79,0.02,99.56,99.98,70200.0,Weekday,Wednesday,Maximum_Load,8228
03/01/2018 19:45,43.2,5.69,0.18,0.02,99.14,100.0,71100.0,Weekday,Wednesday,Maximum_Load,865
03/01/2018 20:00,37.33,1.19,1.66,0.02,99.95,99.9,72000.0,Weekday,Wednesday,Maximum_Load,9613
03/01/2018 20:15,,5.62,0.54,0.02,99.07,,72900.0,Weekday,Wednesday,Medium_Load,1307
,37.3,,1.22,0.02,99.7,99.95,73800.0,Weekday,Wednesday,Medium_Load,4506
03/01/2018 20:45,32.72,2.02,6.98,0.02,99.81,97.8,74700.0,Weekday,Wednesday,Medium_Load,8084
03/01/2018 21:00,9.83,0.0,23.83,0.0,100.0,38.13,75600.0,Weekday,Wednesday,,5472
03/01/2018 21:15,-1571.8,0.0,24.8,,,30.56,76500.0,Weekday,Wednesday,,3077
03/01/2018 21:30,,0.0,26.82,0.0,100.0,19.88,,Weekday,Wednesday,Medium_Load,18
,-1571.8,,26.78,0.0,100.0,18.74,,Weekday,Wednesday,Medium_Load,7443
03/01/2018 22:00,-1571.8,0.0,26.78,0.0,,18.99,,Weekday,Wednesday,Medium_Load,5462
03/01/2018 22:15,4.97,1.91,15.16,,93.34,31.15,80100.0,Weekday,Wednesday,Maximum_Load,9764
03/01/2018 22:30,4.75,,0.0,0.0,67.02,100.0,81000.0,Weekday,Wednesday,Maximum_Load,8778
03/01/2018 22:45,4.64,5.15,0.0,0.0,,,81900.0,Weekday,Wednesday,Maximum_Load,9127
03/01/2018 23:00,4.64,4.97,0.0,0.0,68.24,100.0,82800.0,Weekday,Wednesday,Maximum_Load,556
03/01/2018 23:15,4.72,4.39,0.0,0.0,73.22,100.0,83700.0,Weekday,Wednesday,Light_Load,7154
03/01/2018 23:30,4.61,4.25,0.0,0.0,73.52,100.0,84600.0,Weekday,Wednesday,Light_Load,3841
03/01/2018 23:45,4.57,4.43,0.0,0.0,71.8,100.0,85500.0,Weekday,Wednesday,Light_Load,3654
03/01/2018 00:00,4.57,4.5,0.0,0.0,71.25,100.0,0.0,Weekday,Wednesday,Light_Load,4932
04/01/2018 00:15,4.61,4.57,0.0,0.0,71.02,100.0,,Weekday,Thursday,Light_Load,4664
04/01/2018 00:30,-1571.8,4.57,0.0,0.0,71.25,100.0,1800.0,Weekday,Thursday,Light_Load,2391
04/01/2018 00:45,4.64,4.68,0.0,0.0,70.41,100.0,,Weekday,Thursday,Light_Load,9657
04/01/2018 01:00,4.61,4.79,,0.0,69.34,100.0,3600.0,Weekday,Thursday,Light_Load,1924
04/01/2018 01:15,4.61,4.64,,0.0,70.48,100.0,4500.0,Weekday,Thursday,,5140
04/01/2018 01:30,4.61,4.93,0.0,0.0,,100.0,5400.0,Weekday,Thursday,Light_Load,611
04/01/2018 01:45,4.68,4.64,0.0,0.0,,100.0,6300.0,Weekday,Thursday,Light_Load,4600
04/01/2018 02:00,,4.79,0.0,0.0,,100.0,7200.0,Weekday,,Light_Load,5175
04/01/2018 02:15,4.61,,0.0,0.0,69.65,100.0,8100.0,Weekday,Thursday,Light_Load,4099
04/01/2018 02:30,4.64,4.9,0.0,0.0,68.76,100.0,9000.0,Weekday,Thursday,Light_Load,1829
04/01/2018 02:45,4.61,4.9,0.0,0.0,200.0,100.0,9900.0,Weekday,Thursday,Light_Load,6042
04/01/2018 03:00,4.68,4.93,,0.0,68.85,100.0,10800.0,Weekday,Thursday,Light_Load,6296
,4.68,5.0,0.0,0.0,,100.0,,Weekday,Thursday,Light_Load,8538
04/01/2018 03:30,4.61,4.86,0.0,0.0,68.82,,12600.0,Weekday,,Light_Load,7691
04/01/2018 03:45,4.61,4.86,0.0,0.0,68.82,100.0,13500.0,Weekday,Thursday,,1643
04/01/2018 04:00,4.68,5.15,0.0,0.0,200.0,100.0,14400.0,Weekday,Thursday,Light_Load,1180
04/01/2018 04:15,4.61,4.72,0.0,0.0,69.87,100.0,15300.0,Weekday,,Light_Load,570
04/01/2018 04:30,4.64,4.72,0.0,0.0,,100.0,16200.0,Weekday,Thursday,,7785
,4.64,,0.0,0.0,71.48,100.0,17100.0,,Thursday,Light_Load,7577
,4.61,4.64,0.0,0.0,70.48,,18000.0,Weekday,Thursday,Light_Load,8673
04/01/2018 05:15,4.61,4.5,,0.0,71.56,,18900.0,Weekday,,,9363
,4.64,4.5,0.0,0.0,71.79,100.0,19800.0,Weekday,Thursday,,8210
04/01/2018 05:45,4.61,4.39,0.0,0.0,,100.0,20700.0,Weekday,Thursday,Light_Load,7339
04/01/2018 06:00,4.61,4.54,,0.0,71.25,100.0,21600.0,Weekday,Thursday,Light_Load,3396
04/01/2018 06:15,4.61,4.64,0.0,0.0,70.48,100.0,22500.0,Weekday,Thursday,Light_Load,8148
04/01/2018 06:30,4.64,4.82,0.0,0.0,69.35,100.0,23400.0,Weekday,Thursday,Light_Load,2553
04/01/2018 06:45,4.57,4.68,0.0,0.0,69.86,100.0,24300.0,Weekday,Thursday,Light_Load,1912
04/01/2018 07:00,4.64,4.57,0.0,0.0,71.25,100.0,25200.0,Weekday,Thursday,Light_Load,6496
04/01/2018 07:15,-1571.8,4.61,0.0,0.0,70.17,100.0,26100.0,Weekday,Thursday,,7277
04/01/2018 07:30,5.36,4.79,,0.0,74.56,100.0,27000.0,Weekday,Thursday,Light_Load,8244
,7.06,4.9,0.0,0.0,82.15,,27900.0,Weekday,Thursday,Light_Load,2274
04/01/2018 08:00,-1571.8,4.68,0.0,0.0,85.78,100.0,28800.0,Weekday,Thursday,Light_Load,4772
04/01/2018 08:15,83.23,51.73,0.0,0.04,84.93,100.0,29700.0,Weekday,Thursday,Light_Load,9427
04/01/2018 08:30,136.19,74.88,0.0,0.06,87.63,100.0,30600.0,,Thursday,Light_Load,8358
04/01/2018 08:45,108.29,75.82,0.0,0.05,81.92,100.0,31500.0,Weekday,Thursday,Light_Load,6249
04/01/2018 09:00,131.18,53.6,0.0,0.06,92.57,100.0,32400.0,Weekday,Thursday,Light_Load,1640
04/01/2018 09:15,,56.7,0.0,0.06,200.0,,33300.0,Weekday,Thursday,Medium_Load,5073
04/01/2018 09:30,128.02,46.22,0.0,0.06,94.06,100.0,34200.0,,Thursday,Medium_Load,5726
04/01/2018 09:45,132.84,53.53,0.0,0.06,200.0,100.0,35100.0,Weekday,Thursday,Medium_Load,947
,111.49,39.17,0.0,0.05,94.35,100.0,36000.0,Weekday,,Medium_Load,519
04/01/2018 10:15,-1571.8,38.95,0.0,0.06,95.46,100.0,36900.0,Weekday,Thursday,Maximum_Load,9088
04/01/2018 10:30,96.66,,0.0,,95.25,100.0,37800.0,Weekday,Thursday,Maximum_Load,4586
04/01/2018 10:45,128.81,41.04,,0.06,95.28,100.0,38700.0,,Thursday,Maximum_Load,489
,78.37,28.94,0.0,0.04,93.81,100.0,39600.0,Weekday,Thursday,Maximum_Load,5060
04/01/2018 11:15,104.8,59.04,0.0,0.05,87.13,100.0,40500.0,,Thursday,Maximum_Load,9358
04/01/2018 11:30,131.83,61.2,0.0,0.06,90.7,100.0,41400.0,Weekday,Thursday,Maximum_Load,2093
04/01/2018 11:45,113.11,60.19,0.0,0.05,88.28,100.0,42300.0,Weekday,,Maximum_Load,1252
04/01/2018 12:00,128.05,60.55,0.0,0.06,90.4,100.0,43200.0,Weekday,Thursday,Maximum_Load,5382
04/01/2018 12:15,-1571.8,3.78,18.79,0.01,96.61,60.16,44100.0,,Thursday,Medium_Load,6078
04/01/2018 12:30,7.85,0.0,26.39,0.0,100.0,28.51,45000.0,Weekday,Thursday,Medium_Load,9679
04/01/2018 12:45,,0.0,26.89,0.0,100.0,25.26,45900.0,,Thursday,Medium_Load,3282
04/01/2018 13:00,7.63,,26.46,0.0,100.0,27.71,46800.0,Weekday,Thursday,Medium_Load,2925
04/01/2018 13:15,78.37,21.24,1.19,0.04,96.52,99.99,47700.0,Weekday,Thursday,Medium_Load,3525
,135.43,51.95,0.0,0.06,93.37,100.0,48600.0,Weekday,Thursday,Medium_Load,7842
04/01/2018 13:45,105.12,33.66,0.0,0.05,95.24,,49500.0,Weekday,Thursday,Medium_Load,9531
04/01/2018 14:00,120.6,41.4,0.0,0.06,94.58,100.0,50400.0,Weekday,,,2057
04/01/2018 14:15,117.97,41.72,0.0,0.05,94.28,100.0,51300.0,Weekday,Thursday,Medium_Load,9169
04/01/2018 14:30,121.93,,0.0,0.06,,100.0,52200.0,Weekday,Thursday,Medium_Load,9
04/01/2018 14:45,121.07,44.35,,,,100.0,53100.0,Weekday,Thursday,Medium_Load,1704
04/01/2018 15:00,115.42,38.45,0.0,0.05,94.87,100.0,54000.0,Weekday,Thursday,,7736
04/01/2018 15:15,115.49,41.15,0.0,,94.2,100.0,54900.0,Weekday,Thursday,Medium_Load,5494
04/01/2018 15:30,101.92,39.06,0.0,0.05,93.38,100.0,,Weekday,Thursday,Medium_Load,1845
04/01/2018 15:45,138.06,51.8,0.0,,93.63,100.0,56700.0,Weekday,Thursday,Medium_Load,5021
04/01/2018 16:00,,49.97,0.0,0.05,92.19,100.0,,Weekday,Thursday,Medium_Load,7053
04/01/2018 16:15,144.29,54.94,0.0,,93.45,100.0,58500.0,Weekday,Thursday,Medium_Load,9939
04/01/2018 16:30,88.27,28.73,0.0,0.04,95.09,100.0,59400.0,,Thursday,Medium_Load,5996
04/01/2018 16:45,-1571.8,38.99,0.0,0.06,200.0,100.0,60300.0,Weekday,Thursday,Medium_Load,2974
04/01/2018 17:00,97.63,37.26,0.0,0.04,93.43,100.0,61200.0,Weekday,,Medium_Load,81
04/01/2018 17:15,130.61,,0.0,0.06,,100.0,62100.0,Weekday,Thursday,Maximum_Load,1943
04/01/2018 17:30,122.04,51.44,0.0,0.06,92.15,,63000.0,Weekday,Thursday,Maximum_Load,5688
,43.06,1.94,3.46,0.02,99.9,99.68,63900.0,Weekday,Thursday,Maximum_Load,3725
04/01/2018 18:00,65.38,7.09,2.12,0.03,99.42,,64800.0,Weekday,Thursday,Maximum_Load,948
,39.71,16.24,0.54,0.02,92.56,99.99,,Weekday,Thursday,Maximum_Load,3868
04/01/2018 18:30,,,0.0,0.02,83.99,100.0,66600.0,Weekday,Thursday,Maximum_Load,9087
04/01/2018 18:45,46.4,15.26,0.0,0.02,94.99,100.0,,Weekday,Thursday,Maximum_Load,1057
04/01/2018 19:00,67.18,28.55,0.0,0.03,92.03,100.0,68400.0,Weekday,Thursday,Maximum_Load,309
04/01/2018 19:15,53.39,18.0,0.0,0.02,94.76,,69300.0,Weekday,Thursday,Maximum_Load,7669
04/01/2018 19:30,52.74,16.31,0.0,0.02,95.54,100.0,70200.0,Weekday,,Maximum_Load,1528
04/01/2018 19:45,69.84,38.88,,0.03,87.37,100.0,71100.0,Weekday,Thursday,Maximum_Load,8994
04/01/2018 20:00,51.16,17.93,0.0,0.02,94.37,100.0,72000.0,,Thursday,Maximum_Load,9979
,64.58,28.58,0.0,0.03,200.0,100.0,,Weekday,Thursday,Medium_Load,3262
04/01/2018 20:30,69.3,39.92,0.0,0.03,,100.0,73800.0,Weekday,Thursday,Medium_Load,7451
04/01/2018 20:45,46.62,,0.04,0.02,96.85,100.0,74700.0,Weekday,Thursday,Medium_Load,3946
,-1571.8,3.1,2.77,0.02,99.64,99.71,75600.0,,Thursday,Medium_Load,5474
04/01/2018 21:15,8.28,0.0,24.08,0.0,100.0,32.52,76500.0,Weekday,Thursday,Medium_Load,6047
04/01/2018 21:30,6.08,0.0,25.56,0.0,100.0,23.14,77400.0,Weekday,Thursday,Medium_Load,286
04/01/2018 21:45,5.26,0.0,25.78,0.0,100.0,19.99,78300.0,Weekday,Thursday,,3504
04/01/2018 22:00,5.15,0.0,25.85,0.0,100.0,19.54,79200.0,Weekday,Thursday,Medium_Load,963
04/01/2018 22:15,5.04,2.16,14.65,0.0,91.91,32.53,80100.0,Weekday,Thursday,,2213
04/01/2018 22:30,4.82,6.37,0.0,,60.34,100.0,81000.0,Weekday,Thursday,,9471
04/01/2018 22:45,4.75,,0.0,0.0,59.96,100.0,81900.0,,,Maximum_Load,5345
04/01/2018 23:00,4.79,6.01,0.0,0.0,62.33,100.0,82800.0,Weekday,Thursday,,6628
04/01/2018 23:15,4.64,5.18,0.0,0.0,66.72,100.0,83700.0,Weekday,Thursday,Light_Load,3018
04/01/2018 23:30,,4.79,0.0,0.0,69.58,100.0,84600.0,Weekday,Thursday,Light_Load,1579
04/01/2018 23:45,4.61,5.04,0.0,0.0,67.49,100.0,85500.0,Weekday,Thursday,,6668
04/01/2018 00:00,4.64,5.04,0.0,,67.73,100.0,0.0,Weekday,Thursday,Light_Load,8552
,4.72,5.15,0.0,0.0,67.57,100.0,900.0,Weekday,Friday,Light_Load,2974
05/01/2018 00:30,4.68,5.22,0.0,0.0,66.75,100.0,1800.0,,Friday,Light_Load,4403
,-1571.8,5.54,,0.0,64.53,100.0,,,Friday,Light_Load,8911
,4.72,5.58,0.0,0.0,64.58,100.0,3600.0,Weekday,Friday,Light_Load,7883
05/01/2018 01:15,4.68,5.36,0.0,0.0,200.0,100.0,4500.0,Weekday,Friday,Light_Load,5584
05/01/2018 01:30,,5.33,0.0,0.0,65.98,100.0,5400.0,Weekday,Friday,Light_Load,4628
05/01/2018 01:45,4.61,4.86,0.0,0.0,68.82,100.0,6300.0,Weekday,Friday,Light_Load,3945
,4.61,4.68,0.0,0.0,70.18,100.0,,Weekday,Friday,Light_Load,8975
05/01/2018 02:15,4.64,,0.0,0.0,68.02,100.0,8100.0,Weekday,Friday,Light_Load,9278
05/01/2018 02:30,,,0.0,,68.24,100.0,9000.0,Weekday,Friday,Light_Load,8417
05/01/2018 02:45,4.68,5.22,0.0,0.0,66.75,100.0,9900.0,Weekday,Friday,Light_Load,6468
05/01/2018 03:00,-1571.8,,0.0,0.0,67.73,100.0,10800.0,Weekday,Friday,Light_Load,3294
05/01/2018 03:15,4.61,5.08,0.0,0.0,67.2,100.0,11700.0,Weekday,Friday,Light_Load,7701
05/01/2018 03:30,4.68,,0.0,0.0,68.05,100.0,12600.0,,Friday,Light_Load,1900
05/01/2018 03:45,4.61,,0.0,0.0,67.79,100.0,13500.0,Weekday,Friday,Light_Load,8128
05/01/2018 04:00,4.72,5.0,0.0,0.0,68.65,100.0,14400.0,Weekday,Friday,Light_Load,9991
05/01/2018 04:15,,,0.0,0.0,,100.0,15300.0,Weekday,,Light_Load,4779
05/01/2018 04:30,4.61,4.72,0.0,0.0,69.87,100.0,16200.0,Weekday,Friday,Light_Load,5552
,4.61,4.86,0.0,0.0,68.82,100.0,17100.0,Weekday,Friday,Light_Load,7806
05/01/2018 05:00,,4.82,0.0,0.0,69.12,,18000.0,Weekday,Friday,Light_Load,4448
05/01/2018 05:15,4.68,4.97,0.0,0.0,68.55,100.0,18900.0,Weekday,Friday,Light_Load,4662
05/01/2018 05:30,4.64,,0.0,0.0,68.54,100.0,19800.0,Weekday,Friday,Light_Load,451
05/01/2018 05:45,4.57,4.79,0.0,0.0,69.03,100.0,20700.0,Weekday,Friday,Light_Load,5916
05/01/2018 06:00,4.64,4.93,0.0,,68.54,,21600.0,Weekday,Friday,Light_Load,9706
05/01/2018 06:15,4.61,4.79,0.0,0.0,69.34,100.0,22500.0,Weekday,Friday,Light_Load,8868
05/01/2018 06:30,4.64,,0.0,,69.35,,23400.0,Weekday,Friday,Light_Load,9666
05/01/2018 06:45,-1571.8,4.72,0.0,0.0,69.87,100.0,24300.0,Weekday,,Light_Load,1177
05/01/2018 07:00,4.61,4.9,0.0,0.0,68.52,100.0,25200.0,Weekday,Friday,Light_Load,2106
05/01/2018 07:15,-1571.8,5.08,0.0,0.0,66.88,100.0,26100.0,Weekday,Friday,Light_Load,4880
05/01/2018 07:30,5.33,4.97,0.0,0.0,73.14,100.0,27000.0,Weekday,Friday,Light_Load,1870
05/01/2018 07:45,,5.18,0.0,0.0,80.3,100.0,,Weekday,Friday,,5675
05/01/2018 08:00,7.02,4.97,0.0,0.0,,100.0,28800.0,Weekday,Friday,Light_Load,8131
05/01/2018 08:15,,45.22,0.0,0.03,84.73,100.0,29700.0,Weekday,Friday,Light_Load,38
,117.61,66.56,0.0,0.05,87.03,,30600.0,,Friday,Light_Load,9718
05/01/2018 08:45,98.71,62.35,0.0,0.05,84.55,,31500.0,Weekday,Friday,Light_Load,7032
05/01/2018 09:00,136.48,59.44,,0.06,,100.0,32400.0,Weekday,,Light_Load,3061
05/01/2018 09:15,-1571.8,36.47,0.0,0.06,95.73,100.0,33300.0,Weekday,Friday,Medium_Load,4112
05/01/2018 09:30,,32.76,0.0,0.04,94.52,100.0,34200.0,Weekday,Friday,Medium_Load,4596
05/01/2018 09:45,114.7,39.02,0.0,0.05,,100.0,35100.0,Weekday,Friday,Medium_Load,1667
05/01/2018 10:00,132.16,45.47,0.0,0.06,94.56,,36000.0,Weekday,Friday,Medium_Load,7215
,77.08,26.35,0.0,0.04,94.62,100.0,,Weekday,Friday,Maximum_Load,1376
05/01/2018 10:30,128.56,45.4,0.0,0.06,94.29,100.0,37800.0,Weekday,Friday,Maximum_Load,9064
05/01/2018 10:45,132.48,46.04,0.0,0.06,94.46,100.0,38700.0,Weekday,Friday,Maximum_Load,9648
05/01/2018 11:00,,43.81,0.0,0.05,,100.0,39600.0,Weekday,,,9226
05/01/2018 11:15,129.85,63.86,,0.06,89.74,100.0,40500.0,Weekday,Friday,Maximum_Load,6334
,120.28,65.99,0.0,0.06,87.67,100.0,41400.0,Weekday,Friday,Maximum_Load,5448
05/01/2018 11:45,130.03,63.79,0.0,0.06,89.78,100.0,42300.0,Weekday,,Maximum_Load,6140
05/01/2018 12:00,-1571.8,42.19,,0.04,200.0,100.0,43200.0,Weekday,Friday,Maximum_Load,1071
05/01/2018 12:15,8.86,0.72,20.2,0.0,99.67,,44100.0,Weekday,Friday,Medium_Load,1592
05/01/2018 12:30,7.92,0.0,26.32,0.0,,28.81,45000.0,Weekday,Friday,Medium_Load,5557
05/01/2018 12:45,,0.0,25.74,0.0,200.0,30.76,45900.0,Weekday,Friday,Medium_Load,9522
05/01/2018 13:00,8.21,0.0,25.81,0.0,100.0,30.31,46800.0,Weekday,Friday,Medium_Load,6753
05/01/2018 13:15,50.08,10.12,7.6,0.02,98.02,98.87,47700.0,Weekday,Friday,Medium_Load,9406
05/01/2018 13:30,124.63,,,0.06,94.8,100.0,48600.0,Weekday,Friday,Medium_Load,7695
05/01/2018 13:45,114.05,,0.0,0.05,95.26,100.0,49500.0,Weekday,Friday,Medium_Load,1217
05/01/2018 14:00,69.73,19.37,0.0,0.03,96.35,100.0,50400.0,Weekday,Friday,Medium_Load,7093
05/01/2018 14:15,72.58,29.77,,0.03,92.52,,51300.0,Weekday,Friday,Medium_Load,3195
05/01/2018 14:30,87.05,36.65,0.0,0.04,92.16,100.0,52200.0,Weekday,Friday,Medium_Load,8345
05/01/2018 14:45,132.23,59.04,0.0,0.06,91.31,100.0,53100.0,Weekday,Friday,Medium_Load,5320
,81.72,28.76,0.0,0.04,94.33,100.0,54000.0,Weekday,Friday,Medium_Load,2629
05/01/2018 15:15,96.84,36.9,0.0,0.04,93.45,100.0,54900.0,Weekday,Friday,Medium_Load,4187
05/01/2018 15:30,129.85,56.52,0.0,0.06,91.69,100.0,55800.0,Weekday,Friday,Medium_Load,6222
05/01/2018 15:45,92.95,38.09,0.0,0.04,92.53,100.0,56700.0,Weekday,Friday,Medium_Load,145
05/01/2018 16:00,146.34,66.92,,0.07,90.94,,57600.0,Weekday,Friday,Medium_Load,9226
05/01/2018 16:15,98.5,39.02,0.0,0.05,92.97,100.0,58500.0,Weekday,Friday,Medium_Load,9800
05/01/2018 16:30,129.67,60.62,0.0,0.06,,100.0,59400.0,Weekday,Friday,Medium_Load,4568
05/01/2018 16:45,121.07,44.93,0.0,0.06,93.75,100.0,60300.0,Weekday,Friday,Medium_Load,8816
05/01/2018 17:00,69.8,27.79,0.0,0.03,92.91,,61200.0,Weekday,,Medium_Load,2556
05/01/2018 17:15,145.69,66.35,0.0,0.07,91.01,100.0,62100.0,Weekday,Friday,Maximum_Load,2620
05/01/2018 17:30,117.68,51.98,0.0,0.05,91.47,100.0,63000.0,Weekday,Friday,Maximum_Load,8494
05/01/2018 17:45,41.54,1.8,,0.02,99.91,98.62,63900.0,Weekday,Friday,Maximum_Load,3992
,75.06,13.5,3.56,0.03,98.42,99.89,64800.0,Weekday,Friday,Maximum_Load,6888
05/01/2018 18:15,43.38,18.9,,0.02,91.68,,65700.0,Weekday,Friday,,7170
05/01/2018 18:30,68.54,45.68,0.0,0.03,83.21,100.0,66600.0,Weekday,Friday,Maximum_Load,40
05/01/2018 18:45,59.8,24.62,0.0,0.03,92.47,100.0,,Weekday,,Maximum_Load,749
05/01/2018 19:00,65.05,27.65,0.0,0.03,92.03,100.0,68400.0,Weekday,Friday,Maximum_Load,6222
05/01/2018 19:15,67.0,27.72,0.0,0.03,92.4,100.0,69300.0,Weekday,Friday,Maximum_Load,2837
05/01/2018 19:30,-1571.8,20.92,,0.03,93.93,100.0,,Weekday,Friday,Maximum_Load,1044
05/01/2018 19:45,55.62,19.66,0.0,0.03,200.0,,71100.0,,,Maximum_Load,8540
05/01/2018 20:00,51.77,16.34,0.0,0.02,95.36,100.0,,,Friday,Maximum_Load,2527
05/01/2018 20:15,44.17,4.18,0.04,0.02,99.56,100.0,72900.0,Weekday,Friday,Medium_Load,7899
05/01/2018 20:30,55.15,11.52,0.07,0.03,97.89,100.0,73800.0,Weekday,Friday,,323
05/01/2018 20:45,38.05,1.4,4.43,,99.93,99.33,74700.0,Weekday,Friday,Medium_Load,6978
05/01/2018 21:00,19.51,,17.64,0.01,100.0,74.18,75600.0,Weekday,Friday,Medium_Load,7682
05/01/2018 21:15,9.32,0.0,24.05,0.0,100.0,,76500.0,Weekday,,Medium_Load,6814
05/01/2018 21:30,4.61,,26.68,0.0,100.0,17.03,77400.0,Weekday,Friday,Medium_Load,5106
05/01/2018 21:45,4.54,0.0,26.64,0.0,100.0,16.8,78300.0,Weekday,Friday,Medium_Load,6177
05/01/2018 22:00,,0.0,26.6,0.0,100.0,16.82,79200.0,Weekday,Friday,Medium_Load,2107
05/01/2018 22:15,4.28,1.44,15.19,0.0,94.78,27.12,80100.0,Weekday,Friday,Maximum_Load,2235
05/01/2018 22:30,4.1,4.32,0.0,0.0,68.84,100.0,81000.0,Weekday,Friday,Maximum_Load,749
,4.14,4.21,0.0,,70.12,100.0,81900.0,Weekday,Friday,Maximum_Load,9681
05/01/2018 23:00,4.07,,0.0,0.0,,100.0,82800.0,Weekday,Friday,Maximum_Load,3049
05/01/2018 23:15,4.03,3.2,0.0,0.0,78.31,100.0,83700.0,Weekday,,Light_Load,6449
05/01/2018 23:30,4.07,3.85,0.0,0.0,72.65,100.0,84600.0,Weekday,Friday,Light_Load,4827
05/01/2018 23:45,4.14,4.39,0.0,0.0,68.61,100.0,85500.0,Weekday,Friday,Light_Load,4892
05/01/2018 00:00,4.14,4.5,0.0,0.0,,100.0,,Weekday,Friday,Light_Load,176
06/01/2018 00:15,-1571.8,4.5,0.0,0.0,67.71,100.0,900.0,Weekend,Saturday,Light_Load,5182
06/01/2018 00:30,4.14,4.82,0.0,0.0,,100.0,1800.0,Weekend,Saturday,Light_Load,4918
06/01/2018 00:45,4.1,4.68,0.0,0.0,200.0,100.0,2700.0,Weekend,Saturday,Light_Load,3028
06/01/2018 01:00,4.14,4.93,0.0,0.0,64.31,100.0,3600.0,Weekend,Saturday,Light_Load,2543
,4.14,4.64,0.0,0.0,66.58,100.0,4500.0,Weekend,Saturday,Light_Load,198
06/01/2018 01:30,4.18,,,0.0,67.49,100.0,5400.0,Weekend,Saturday,Light_Load,8522
06/01/2018 01:45,,5.0,0.0,0.0,63.78,100.0,6300.0,Weekend,Saturday,Light_Load,9519
06/01/2018 02:00,4.18,5.36,0.0,0.0,61.5,100.0,7200.0,Weekend,Saturday,Light_Load,9331
,4.18,5.47,0.0,0.0,60.72,100.0,8100.0,,Saturday,,9382
06/01/2018 02:30,4.18,5.4,0.0,0.0,61.21,100.0,9000.0,Weekend,,Light_Load,5469
06/01/2018 02:45,4.28,5.58,0.0,0.0,,100.0,9900.0,Weekend,Saturday,Light_Load,5811
06/01/2018 03:00,4.21,5.62,0.0,0.0,59.95,,10800.0,Weekend,,Light_Load,8852
06/01/2018 03:15,4.14,,0.0,0.0,59.86,100.0,11700.0,Weekend,Saturday,Light_Load,433
06/01/2018 03:30,4.18,5.54,0.0,0.0,60.23,100.0,12600.0,Weekend,Saturday,Light_Load,8557
,4.18,5.72,0.0,0.0,59.0,100.0,13500.0,Weekend,Saturday,Light_Load,8739
06/01/2018 04:00,4.28,5.76,0.0,0.0,59.64,,14400.0,Weekend,Saturday,,2181
06/01/2018 04:15,4.21,5.8,,0.0,58.74,100.0,15300.0,Weekend,Saturday,Light_Load,4325
06/01/2018 04:30,4.18,5.58,0.0,0.0,59.95,100.0,16200.0,Weekend,Saturday,Light_Load,6277
06/01/2018 04:45,4.21,,0.0,0.0,,100.0,17100.0,Weekend,Saturday,Light_Load,8956
06/01/2018 05:00,4.18,5.83,0.0,0.0,58.27,100.0,18000.0,,Saturday,Light_Load,8183
06/01/2018 05:15,4.25,5.51,,0.0,61.08,100.0,18900.0,Weekend,Saturday,Light_Load,8200
